KL00002942;KRS000134;MP009;TT0002;PR000241;2025-12-13 14:44:49;WA0011;WA0003;315.46;47020.42;0.00669;0.006727;96.03;10.32;17.03;9.05;55.42;17.21
KL00001492;KRS000085;MP007;TT0001;PR000267;2025-07-07 16:01:47;WA0017;WA0004;1131.8;46849.81;0.024015;0.024302;99.43;5.63;47.98;6.25;58.81;18.63
KL00001578;KRS000001;MP007;TT0008;PR000007;2026-01-26 21:18:50;WA0004;WA0006;795854.26;25372.78;30.996637;31.736282;97.08;10.37;98.18;6.02;109.08;13.0
KL00002323;KRS000230;MP002;TT0002;PR000099;2026-03-07 15:13:52;WA0010;WA0009;417.14;22157.58;0.01863;0.019021;98.44;28.56;11.93;5.75;64.17;19.88
KL00000304;KRS000136;MP010;TT0004;PR000067;2025-04-24 16:30:46;WA0006;WA0011;127460.91;21137.93;5.952283;6.107642;94.76;26.45;0.71;2.49;273.29;19.58
KL00001576;KRS000040;MP008;TT0009;PR000151;2025-07-15 03:51:11;WA0005;WA0011;5565513.23;32875.93;166.567739;172.00904;99.21;18.06;34.7;1.26;180.6;2.53
KL00000130;KRS000057;MP008;TT0003;PR000138;2025-12-06 02:24:12;WA0010;WA0015;95.82;7647.97;0.012354;0.012703;22.24;25.16;82.96;6.52;253.91;16.65
KL00002994;KRS000096;MP008;TT0003;PR000269;2026-02-26 23:03:13;WA0020;WA0016;9046.93;39280.34;0.226711;0.233923;109.52;12.61;88.76;1.01;137.54;18.98
KL00002077;KRS000035;MP007;TT0001;PR000092;2025-08-26 22:17:50;WA0006;WA0004;468.03;14680.62;0.031551;0.032211;10.94;23.64;79.94;8.89;130.1;11.04
KL00002229;KRS000087;MP001;TT0006;PR000113;2025-02-25 12:42:22;WA0019;WA0005;9058.31;37770.81;0.23773;0.241916;70.27;3.07;65.45;5.11;145.04;16.82
KL00002951;KRS000019;MP010;TT0005;PR000067;2025-11-29 08:19:36;WA0012;WA0015;127581.19;37882.47;3.308502;3.42713;0.82;3.0;31.91;8.85;209.0;4.98
KL00000481;KRS000124;MP006;TT0005;PR000101;2025-01-13 20:00:24;WA0002;WA0012;68388.72;46384.01;1.457209;1.491597;54.78;1.82;43.45;2.26;268.41;18.16
KL00001490;KRS000161;MP005;TT0001;PR000147;2026-01-06 03:08:55;WA0020;WA0013;4521.28;23272.59;0.193191;0.195359;77.23;3.85;29.62;2.12;201.0;7.69
KL00000441;KRS000088;MP002;TT0007;PR000267;2025-03-20 17:49:13;WA0013;WA0004;21827.12;42071.34;0.513143;0.524481;143.69;1.75;65.18;3.36;257.79;2.8
KL00002458;KRS000244;MP001;TT0005;PR000178;2025-11-23 05:45:48;WA0010;WA0011;311.52;763.08;0.402525;0.413954;98.15;8.25;9.69;8.6;179.61;19.38
KL00001972;KRS000079;MP002;TT0002;PR000263;2025-12-17 03:39:25;WA0019;WA0008;116344.71;39175.11;2.939179;3.000547;59.91;27.81;79.33;1.97;28.76;2.22
KL00001578;KRS000072;MP001;TT0004;PR000104;2025-07-13 10:29:15;WA0012;WA0016;13745.8;10367.99;1.304513;1.34707;121.12;3.79;6.76;2.77;95.22;5.19
KL00000622;KRS000043;MP004;TT0009;PR000073;2026-04-01 12:41:56;WA0003;WA0015;184744.11;40383.76;4.483239;4.666186;54.51;11.36;68.58;4.9;51.65;10.7
KL00001911;KRS000047;MP009;TT0008;PR000148;2026-01-06 23:43:19;WA0008;WA0019;12026.17;35716.07;0.334392;0.339039;49.06;17.24;63.44;6.5;13.59;6.54
KL00002402;KRS000064;MP004;TT0004;PR000163;2025-02-09 16:08:29;WA0011;WA0014;1971.14;7013.4;0.277965;0.28414;105.67;19.34;91.2;4.31;155.99;7.89
KL00002604;KRS000243;MP010;TT0008;PR000052;2025-10-11 06:02:14;WA0018;WA0010;1973434.29;39109.88;49.778952;51.138479;95.83;5.94;51.3;7.81;69.05;16.3
KL00002759;KRS000158;MP002;TT0010;PR000196;2025-04-24 16:25:01;WA0011;WA0004;260.22;49219.05;0.005234;0.00534;40.49;17.06;63.85;6.55;134.65;13.79
KL00002437;KRS000244;MP007;TT0008;PR000040;2025-10-18 09:04:42;WA0018;WA0011;331882.98;16111.41;20.310746;20.887756;145.18;5.28;87.72;1.67;153.35;10.28
KL00000267;KRS000209;MP005;TT0006;PR000092;2026-01-30 07:49:34;WA0019;WA0001;46020.56;42454.39;1.070723;1.097277;130.99;28.74;64.93;9.58;7.14;1.55
KL00002346;KRS000022;MP002;TT0004;PR000010;2025-05-12 01:24:40;WA0020;WA0018;20702.22;22369.78;0.92261;0.928299;15.24;8.94;93.2;0.77;168.04;14.34
KL00002999;KRS000244;MP006;TT0003;PR000284;2025-03-23 20:12:27;WA0008;WA0005;3695.59;45764.71;0.079778;0.081726;138.88;12.73;93.0;0.89;266.11;16.02
KL00001192;KRS000011;MP008;TT0007;PR000216;2025-07-12 13:50:36;WA0018;WA0010;1321195.86;26183.7;49.889005;51.028426;79.28;0.57;19.05;8.33;141.07;2.76
KL00000319;KRS000200;MP007;TT0005;PR000249;2025-11-04 05:37:34;WA0003;WA0014;1668012.98;39814.38;41.727796;42.061678;65.94;27.71;35.0;3.84;215.84;17.35
KL00002917;KRS000106;MP005;TT0002;PR000006;2025-08-16 23:21:10;WA0010;WA0017;460.68;5156.2;0.087837;0.090852;2.22;1.72;28.44;1.15;123.75;8.86
KL00002530;KRS000056;MP005;TT0008;PR000173;2025-02-25 09:32:00;WA0006;WA0003;380.29;9400.88;0.040252;0.040653;15.47;22.6;54.67;2.33;231.66;11.39
KL00000040;KRS000135;MP005;TT0006;PR000177;2026-02-15 21:04:35;WA0014;WA0018;7944.21;45992.6;0.170847;0.174608;23.5;0.94;43.24;3.84;156.35;3.58
KL00000864;KRS000174;MP008;TT0008;PR000012;2025-01-24 18:07:50;WA0012;WA0002;17010.83;25080.81;0.673448;0.683034;68.78;9.68;63.43;9.13;174.91;15.93
KL00000281;KRS000034;MP009;TT0004;PR000195;2025-06-16 14:47:20;WA0006;WA0014;3197.39;1886.66;1.664973;1.7245;61.34;18.66;96.94;7.28;193.84;17.15
KL00000093;KRS000073;MP003;TT0007;PR000134;2025-01-13 00:28:20;WA0008;WA0001;1933.5;5297.27;0.363877;0.366123;100.13;10.49;29.59;2.41;259.41;4.61
KL00001652;KRS000055;MP006;TT0005;PR000063;2025-10-05 08:45:13;WA0004;WA0005;37716.61;33758.25;1.113979;1.120534;116.5;8.44;67.92;6.3;48.81;2.39
KL00002903;KRS000018;MP009;TT0001;PR000207;2026-02-11 10:16:02;WA0018;WA0001;21954.18;39916.69;0.546934;0.553066;88.48;27.62;23.85;3.44;52.9;19.24
KL00002923;KRS000107;MP010;TT0005;PR000104;2025-03-24 11:38:16;WA0007;WA0012;4183.07;32947.42;0.125328;0.128597;100.26;19.53;8.21;0.92;32.81;11.82
KL00002898;KRS000020;MP009;TT0010;PR000276;2025-05-25 00:07:45;WA0012;WA0006;22790.12;1252.29;17.947585;18.44993;87.59;15.53;44.76;9.9;198.38;7.15
KL00000047;KRS000035;MP010;TT0007;PR000235;2025-08-14 14:04:15;WA0014;WA0002;331.77;15086.48;0.021636;0.022346;8.79;23.28;86.68;2.12;284.02;6.46
KL00002343;KRS000236;MP003;TT0001;PR000128;2026-03-27 07:34:54;WA0020;WA0017;73047.42;17508.42;4.133731;4.210531;145.97;5.37;13.67;6.28;283.74;9.53
KL00001106;KRS000212;MP010;TT0005;PR000178;2025-11-13 17:32:20;WA0020;WA0005;564.72;5014.77;0.112082;0.113139;143.32;14.73;80.69;4.93;8.04;13.22
KL00002914;KRS000240;MP002;TT0006;PR000175;2026-02-26 22:17:41;WA0004;WA0012;43221.33;25076.94;1.697924;1.749175;81.93;17.15;95.87;2.03;179.49;18.46
KL00001298;KRS000107;MP002;TT0004;PR000176;2025-07-12 14:59:31;WA0001;WA0002;5534.6;23909.41;0.230061;0.232902;122.25;18.59;89.47;0.98;220.08;7.3
KL00001676;KRS000250;MP010;TT0009;PR000144;2025-12-29 00:01:50;WA0007;WA0008;1527.17;1498.43;1.012641;1.025715;82.06;8.8;85.15;0.01;93.7;13.22
KL00000742;KRS000024;MP006;TT0001;PR000089;2025-05-04 00:31:00;WA0002;WA0011;3772869.58;23318.43;158.907006;164.6885;96.77;21.07;56.49;9.12;64.58;12.58
KL00000803;KRS000197;MP004;TT0010;PR000152;2026-01-27 09:06:54;WA0019;WA0018;35493.47;18008.68;1.936194;2.005624;113.87;22.61;24.91;7.69;176.37;12.02
KL00001115;KRS000247;MP009;TT0010;PR000151;2025-09-23 08:36:36;WA0016;WA0006;220376.81;16054.6;13.462347;13.991069;26.69;21.32;66.09;1.0;135.51;16.39
KL00000307;KRS000250;MP003;TT0001;PR000196;2025-09-30 06:22:17;WA0008;WA0009;5623.5;8920.57;0.62094;0.639855;33.98;27.96;10.83;7.13;72.74;4.58
KL00002542;KRS000178;MP003;TT0009;PR000277;2026-03-27 21:56:02;WA0012;WA0020;5365.01;932.01;5.700305;5.812465;141.04;26.12;34.91;8.84;214.55;15.33
KL00001332;KRS000248;MP008;TT0005;PR000262;2025-09-15 20:35:43;WA0020;WA0006;77217.11;24424.27;3.103936;3.219046;81.85;19.55;93.45;2.54;57.93;4.85
KL00002690;KRS000152;MP007;TT0008;PR000159;2025-04-28 11:40:34;WA0016;WA0018;187937.85;46771.86;3.967534;4.06883;1.95;15.54;52.3;8.33;147.16;14.44
KL00001783;KRS000151;MP002;TT0005;PR000017;2025-05-14 01:13:02;WA0010;WA0018;113.17;5710.7;0.0196;0.020036;139.31;14.3;58.37;6.27;214.31;12.67
KL00000075;KRS000079;MP004;TT0001;PR000168;2025-01-02 18:16:03;WA0018;WA0020;44671.53;41341.47;1.061682;1.099418;79.37;24.54;35.19;5.29;283.58;11.88
KL00000900;KRS000233;MP004;TT0002;PR000207;2025-03-05 21:25:32;WA0017;WA0011;114677.52;25097.46;4.519982;4.618594;72.22;22.29;50.58;1.75;161.93;6.96
KL00002596;KRS000089;MP010;TT0001;PR000207;2025-01-06 20:52:00;WA0015;WA0006;77496.96;14341.39;5.301036;5.506418;12.1;21.11;25.71;1.72;271.14;16.02
KL00000799;KRS000243;MP005;TT0001;PR000139;2025-10-20 17:16:30;WA0016;WA0003;20923.62;37681.48;0.55001;0.560543;21.55;9.55;41.95;4.27;243.22;7.11
KL00001621;KRS000066;MP004;TT0009;PR000099;2026-03-24 18:31:27;WA0015;WA0018;74892.5;47345.84;1.576601;1.587035;38.59;28.04;65.79;7.84;12.87;4.22
KL00000716;KRS000206;MP005;TT0003;PR000282;2026-02-19 00:35:13;WA0018;WA0008;20343.8;13500.89;1.483307;1.530391;107.56;0.57;75.3;1.09;72.48;18.68
KL00001968;KRS000078;MP010;TT0002;PR000098;2025-08-10 02:16:35;WA0017;WA0019;1661.22;14760.4;0.11166;0.113432;82.34;23.95;10.57;0.41;177.71;0.03
KL00002003;KRS000087;MP010;TT0004;PR000052;2025-12-01 05:30:48;WA0005;WA0008;299823.84;24211.44;12.351529;12.415594;8.68;27.97;11.63;3.69;298.38;17.11
KL00002530;KRS000165;MP005;TT0003;PR000200;2026-01-14 02:06:52;WA0017;WA0001;673.5;5520.52;0.120078;0.123922;130.4;22.65;25.23;8.53;163.32;2.7
KL00002705;KRS000248;MP004;TT0004;PR000216;2025-12-04 07:19:51;WA0018;WA0010;1275086.71;25269.9;49.820062;51.09737;43.53;11.76;1.1;5.34;126.94;7.91
KL00000506;KRS000209;MP003;TT0003;PR000008;2025-03-04 19:55:49;WA0015;WA0010;1687210.14;21138.61;78.73324;80.899787;4.45;10.07;29.27;5.23;265.51;13.73
KL00000097;KRS000226;MP003;TT0004;PR000236;2025-11-26 11:33:31;WA0017;WA0002;376.52;13332.22;0.028102;0.02838;46.52;2.62;75.21;0.84;107.31;12.79
KL00002957;KRS000179;MP006;TT0003;PR000108;2025-04-11 01:35:12;WA0001;WA0017;232958.43;28420.93;8.173346;8.220096;89.41;17.65;60.1;6.59;135.14;10.42
KL00000347;KRS000072;MP004;TT0006;PR000254;2025-02-22 22:17:28;WA0012;WA0015;154069.43;45747.58;3.346048;3.389584;89.36;10.15;62.01;5.78;163.16;15.64
KL00000122;KRS000097;MP006;TT0003;PR000229;2025-06-26 12:28:18;WA0016;WA0011;2578329.18;31149.95;82.501513;83.041558;106.4;10.98;50.44;8.78;34.5;4.54
KL00000233;KRS000035;MP003;TT0006;PR000003;2025-01-11 06:11:35;WA0010;WA0009;188.37;10005.61;0.018488;0.019164;122.77;21.46;15.39;6.28;138.11;7.01
KL00000375;KRS000234;MP006;TT0009;PR000236;2025-01-23 04:51:03;WA0017;WA0006;22963.35;30304.09;0.750526;0.765001;96.94;14.62;42.29;4.59;55.01;1.51
KL00002067;KRS000204;MP005;TT0002;PR000021;2025-08-22 18:37:56;WA0004;WA0020;439564.52;44304.62;9.767445;10.075384;100.83;20.02;40.75;0.11;241.47;15.36
KL00002579;KRS000045;MP006;TT0009;PR000074;2025-05-28 11:15:16;WA0014;WA0001;2687.49;28289.35;0.094108;0.095892;47.56;11.01;50.49;7.97;174.12;4.3
KL00000233;KRS000111;MP002;TT0006;PR000169;2025-12-21 04:12:20;WA0017;WA0003;784.15;25580.69;0.030269;0.031038;64.01;9.03;0.46;8.47;257.45;18.91
KL00001261;KRS000063;MP001;TT0004;PR000280;2025-06-23 15:09:43;WA0006;WA0016;1632.55;22409.69;0.072159;0.073542;35.45;5.58;43.15;5.5;259.24;11.04
KL00001793;KRS000213;MP002;TT0003;PR000106;2025-09-20 15:20:04;WA0005;WA0011;426884.37;2521.64;166.798925;171.777854;20.65;0.12;43.36;4.78;19.16;10.18
KL00001974;KRS000162;MP001;TT0001;PR000079;2025-10-10 21:46:27;WA0011;WA0013;185.47;18198.91;0.010139;0.010243;63.2;15.73;45.35;9.16;196.63;6.2
KL00002562;KRS000228;MP001;TT0010;PR000042;2025-09-09 08:27:57;WA0008;WA0016;3940.2;23857.13;0.164247;0.16607;25.77;3.93;93.74;3.2;13.87;15.22
KL00000362;KRS000244;MP002;TT0001;PR000132;2025-01-14 20:28:22;WA0016;WA0007;263824.92;44408.54;5.852347;6.029373;51.68;27.21;42.79;0.92;58.76;11.82
KL00002600;KRS000026;MP003;TT0009;PR000186;2025-12-18 12:45:18;WA0010;WA0001;331.19;30383.97;0.010751;0.011049;11.86;22.21;71.85;0.44;151.81;10.58
KL00001489;KRS000122;MP001;TT0006;PR000194;2025-02-06 02:24:22;WA0020;WA0006;41466.46;13116.11;3.099353;3.223629;84.01;12.98;32.78;1.65;191.07;1.29
KL00001117;KRS000201;MP003;TT0002;PR000092;2025-12-10 22:45:39;WA0003;WA0010;10240379.35;28045.26;362.626771;367.648459;11.91;25.15;49.23;0.32;258.86;0.54
KL00002162;KRS000125;MP010;TT0004;PR000193;2025-04-28 00:28:08;WA0011;WA0009;1885.15;40880.16;0.045356;0.046872;16.48;17.09;98.4;9.28;83.35;14.61
KL00002061;KRS000124;MP002;TT0001;PR000206;2025-05-20 19:33:58;WA0014;WA0020;5768.08;30904.86;0.18294;0.190341;113.97;4.69;77.48;5.03;36.07;6.7
KL00002520;KRS000221;MP006;TT0005;PR000213;2025-05-26 14:06:01;WA0005;WA0020;87371.51;9838.96;8.732016;9.028299;141.17;29.24;61.48;4.35;35.59;15.71
KL00001546;KRS000102;MP006;TT0007;PR000032;2025-04-04 19:47:37;WA0008;WA0009;13645.76;21646.29;0.623737;0.637057;59.57;13.45;91.12;1.44;68.24;8.36
KL00002879;KRS000113;MP007;TT0007;PR000067;2025-09-29 18:26:16;WA0006;WA0002;1692.07;45402.89;0.03657;0.037967;45.31;7.99;30.06;2.26;167.62;1.49
KL00000968;KRS000223;MP003;TT0006;PR000205;2025-09-08 17:54:48;WA0018;WA0008;25818.43;17134.05;1.49537;1.518328;12.6;7.38;64.44;9.18;107.93;16.7
KL00002000;KRS000206;MP004;TT0002;PR000223;2025-08-30 15:41:17;WA0018;WA0007;25549.75;17280.92;1.462605;1.494385;84.69;1.12;69.99;3.1;232.68;1.85
KL00002723;KRS000045;MP002;TT0010;PR000257;2025-10-24 19:58:27;WA0003;WA0014;781064.11;18643.49;41.563554;42.22592;111.62;11.53;76.05;9.3;148.35;11.94
KL00001899;KRS000219;MP010;TT0008;PR000069;2025-10-07 22:00:15;WA0008;WA0010;1297617.17;38750.76;33.366163;33.606314;66.54;28.09;8.19;8.66;8.57;4.1
KL00002542;KRS000219;MP007;TT0009;PR000171;2026-04-01 04:07:09;WA0006;WA0019;7421.82;49970.53;0.147116;0.149932;135.83;8.2;86.7;8.23;199.53;11.26
KL00000576;KRS000233;MP001;TT0008;PR000212;2025-11-26 22:45:05;WA0010;WA0005;32.25;13371.07;0.00239;0.002433;101.97;24.04;14.67;6.73;192.35;13.27
KL00001695;KRS000189;MP010;TT0009;PR000004;2025-11-22 21:28:25;WA0019;WA0008;93809.48;31587.14;2.914202;3.025524;3.08;14.04;59.52;3.92;118.42;19.06
KL00000208;KRS000035;MP001;TT0010;PR000247;2025-05-16 07:01:07;WA0005;WA0019;171763.06;41192.74;4.100623;4.23886;70.99;20.59;35.11;7.25;113.39;18.43
KL00000247;KRS000093;MP006;TT0003;PR000260;2025-10-29 03:18:46;WA0014;WA0019;1155.44;13184.29;0.086752;0.088524;88.39;26.12;19.13;4.35;187.64;0.67
KL00002098;KRS000165;MP001;TT0004;PR000133;2025-07-27 10:44:35;WA0013;WA0018;32042.99;6726.58;4.692175;4.835098;17.74;0.84;75.48;9.57;152.41;16.92
KL00001322;KRS000131;MP008;TT0004;PR000252;2025-09-22 05:28:56;WA0008;WA0018;12194.15;18374.75;0.654824;0.672449;9.55;24.52;42.42;7.88;260.33;8.6
KL00001121;KRS000062;MP001;TT0008;PR000160;2025-03-30 20:34:27;WA0004;WA0020;466961.12;47065.98;9.751617;10.091212;146.49;0.07;23.1;1.26;64.42;12.49
KL00001084;KRS000074;MP002;TT0007;PR000140;2025-04-16 08:35:45;WA0001;WA0013;8024.95;21025.4;0.375586;0.387773;90.45;22.54;64.44;2.16;22.56;4.84
KL00000323;KRS000144;MP009;TT0010;PR000017;2025-03-22 07:52:34;WA0006;WA0002;461.56;12384.93;0.036766;0.037771;113.54;9.18;21.0;2.33;165.86;13.16
KL00001400;KRS000083;MP003;TT0008;PR000254;2025-06-16 15:28:03;WA0003;WA0018;87232.69;12054.77;7.142479;7.330248;83.14;6.37;20.06;9.77;121.57;8.77
KL00002422;KRS000013;MP003;TT0003;PR000281;2025-07-03 02:38:38;WA0018;WA0010;1501657.92;29760.13;50.194396;50.723035;13.47;12.5;15.56;4.89;237.1;1.92
KL00002446;KRS000189;MP001;TT0005;PR000137;2025-04-12 08:41:08;WA0016;WA0008;192867.77;31853.73;5.960799;6.14879;133.81;25.49;90.05;1.14;136.48;6.08
KL00000050;KRS000170;MP008;TT0002;PR000269;2025-10-04 14:05:44;WA0020;WA0001;18130.36;35619.56;0.500837;0.517163;114.7;18.83;23.89;2.59;196.32;16.2
KL00001269;KRS000134;MP002;TT0004;PR000058;2025-02-19 15:42:16;WA0002;WA0013;80708.06;48947.94;1.631764;1.665946;128.31;6.25;80.76;0.38;251.51;12.74
KL00002841;KRS000239;MP010;TT0002;PR000161;2025-07-19 01:01:16;WA0003;WA0019;173035.73;47128.32;3.621456;3.721717;126.85;21.48;14.54;4.17;245.2;11.47
KL00000749;KRS000151;MP006;TT0010;PR000184;2025-02-06 23:15:19;WA0015;WA0012;9646.26;32486.86;0.292108;0.301749;140.76;11.81;3.68;0.23;290.95;19.6
KL00000675;KRS000187;MP004;TT0005;PR000011;2025-04-22 05:24:04;WA0011;WA0004;259.0;48989.02;0.005187;0.005387;3.41;6.17;29.8;3.59;159.29;16.25
KL00000997;KRS000242;MP003;TT0009;PR000107;2025-05-28 04:04:15;WA0015;WA0019;8941.67;11141.12;0.795651;0.809515;34.28;1.94;67.81;9.73;60.38;13.32
KL00002091;KRS000002;MP009;TT0001;PR000101;2025-05-29 07:04:34;WA0014;WA0012;1590.65;49059.36;0.032118;0.032728;13.94;9.68;27.37;6.9;290.38;15.41
KL00001552;KRS000039;MP010;TT0008;PR000087;2025-03-27 06:12:42;WA0015;WA0001;36675.57;42155.83;0.853684;0.886316;65.55;17.84;50.14;2.58;68.05;11.03
KL00000073;KRS000010;MP001;TT0001;PR000222;2026-02-11 12:39:15;WA0008;WA0009;9600.91;15229.94;0.626551;0.634243;75.82;12.4;33.8;6.41;52.86;13.59
KL00002504;KRS000186;MP009;TT0006;PR000064;2025-03-20 04:36:58;WA0017;WA0019;4579.0;40685.61;0.111688;0.113405;96.72;10.24;9.32;7.85;211.22;1.1
KL00001777;KRS000044;MP010;TT0001;PR000157;2025-02-19 16:20:50;WA0001;WA0019;13336.19;14456.43;0.916852;0.928167;15.52;20.64;87.35;3.38;269.59;11.58
KL00002208;KRS000215;MP004;TT0008;PR000215;2025-12-18 12:35:14;WA0012;WA0009;194756.74;38486.06;4.974099;5.146799;133.69;25.03;93.04;6.77;292.83;18.19
KL00002227;KRS000111;MP005;TT0005;PR000090;2025-05-05 06:08:30;WA0016;WA0003;8364.7;15064.04;0.545327;0.565226;0.92;10.97;71.44;2.95;142.13;3.85
KL00000464;KRS000053;MP002;TT0007;PR000197;2025-02-07 23:00:28;WA0006;WA0014;19487.84;11499.04;1.672679;1.716794;117.39;23.41;45.95;0.25;36.42;15.76
KL00000458;KRS000081;MP003;TT0010;PR000249;2025-10-18 12:05:58;WA0008;WA0015;3490.36;8319.49;0.41229;0.426791;117.57;5.34;64.04;2.37;277.85;8.57
KL00001362;KRS000195;MP006;TT0007;PR000143;2025-06-18 21:11:12;WA0009;WA0017;24170.45;5092.91;4.657086;4.834717;77.09;6.68;71.03;4.55;97.86;4.09
KL00000084;KRS000216;MP004;TT0002;PR000272;2025-12-15 21:16:53;WA0004;WA0012;67852.75;39368.04;1.716137;1.730962;83.97;15.4;22.04;9.68;219.99;2.06
KL00001701;KRS000202;MP007;TT0007;PR000085;2025-09-03 22:35:24;WA0003;WA0014;374787.38;8945.93;41.551539;42.237935;102.29;24.27;17.17;3.66;132.19;11.86
KL00001422;KRS000033;MP003;TT0004;PR000051;2026-03-28 20:05:30;WA0010;WA0007;1431.46;48853.71;0.029139;0.029463;74.64;25.7;76.86;6.11;266.85;10.55
KL00001713;KRS000009;MP007;TT0008;PR000284;2026-03-31 07:50:54;WA0016;WA0019;83841.55;41124.08;2.024486;2.053005;63.71;25.96;96.45;4.06;233.13;18.82
KL00001984;KRS000080;MP009;TT0003;PR000184;2025-02-02 12:42:40;WA0003;WA0002;28141.77;30545.85;0.915275;0.927317;131.08;20.76;89.66;1.14;232.08;7.53
KL00002836;KRS000245;MP010;TT0008;PR000241;2025-08-09 05:45:39;WA0004;WA0005;17858.66;15984.38;1.095722;1.138791;61.42;22.12;23.29;6.87;115.78;1.89
KL00001976;KRS000065;MP001;TT0002;PR000262;2025-11-26 00:41:55;WA0012;WA0016;46470.03;35050.77;1.317332;1.334251;65.42;12.54;60.2;4.12;241.33;13.0
KL00000467;KRS000225;MP007;TT0004;PR000142;2025-01-21 20:43:20;WA0002;WA0008;90719.29;7664.94;11.806017;11.865216;64.12;29.57;55.92;8.74;179.18;4.78
KL00000614;KRS000008;MP010;TT0006;PR000247;2025-11-13 08:57:06;WA0016;WA0002;3279.61;6410.83;0.507405;0.515743;58.3;5.14;50.78;8.55;120.21;16.23
KL00001660;KRS000056;MP006;TT0003;PR000216;2025-11-07 06:36:16;WA0016;WA0008;165634.25;27355.88;6.035576;6.074014;75.9;5.0;80.05;4.79;92.53;6.24
KL00002233;KRS000123;MP001;TT0008;PR000092;2025-08-19 09:47:51;WA0002;WA0019;154559.96;38783.11;3.90936;4.061119;12.75;7.2;50.25;9.92;10.86;16.3
KL00002589;KRS000006;MP003;TT0005;PR000107;2025-05-04 02:46:35;WA0005;WA0007;359545.35;29590.9;11.973179;12.327896;102.87;4.72;80.07;1.46;268.69;6.56
KL00001661;KRS000191;MP006;TT0003;PR000071;2025-04-21 03:48:21;WA0011;WA0020;2307.36;43986.58;0.05201;0.052902;56.7;23.39;47.27;4.79;296.0;15.85
KL00002773;KRS000002;MP002;TT0005;PR000247;2025-05-29 01:03:14;WA0016;WA0017;535494.59;29561.24;18.027708;18.2018;9.41;12.33;7.47;0.28;175.01;17.86
KL00002675;KRS000003;MP009;TT0002;PR000123;2025-08-02 21:44:54;WA0003;WA0008;379964.62;34846.0;10.714255;11.093964;16.19;16.49;8.35;7.07;124.21;10.92
KL00001428;KRS000147;MP001;TT0004;PR000063;2026-03-28 09:27:47;WA0001;WA0010;3755898.2;40939.29;90.933831;92.552408;129.44;21.18;91.13;4.55;178.57;9.71
KL00000075;KRS000034;MP004;TT0005;PR000157;2025-04-22 00:34:32;WA0013;WA0003;18716.72;28432.25;0.649059;0.667524;116.5;19.28;29.21;6.01;87.93;1.09
KL00002829;KRS000088;MP002;TT0002;PR000184;2025-11-30 23:40:51;WA0018;WA0009;6255.28;6585.11;0.939305;0.960522;121.75;7.23;62.14;3.46;188.14;3.85
KL00001178;KRS000133;MP007;TT0003;PR000053;2025-09-11 22:52:08;WA0005;WA0016;14062.15;6875.52;2.023656;2.066842;3.66;28.11;15.31;4.69;148.04;12.2
KL00000982;KRS000075;MP001;TT0008;PR000043;2026-02-10 00:04:02;WA0004;WA0008;422618.33;30545.68;13.636495;14.034738;88.02;12.35;27.11;6.64;46.78;10.23
KL00000262;KRS000173;MP010;TT0008;PR000022;2025-01-20 01:26:45;WA0004;WA0018;235858.13;25687.52;9.128542;9.235094;139.76;17.45;22.06;0.38;254.08;2.99
KL00002919;KRS000160;MP010;TT0008;PR000159;2025-10-19 13:30:06;WA0002;WA0009;84483.91;11323.19;7.434392;7.487888;1.18;23.77;1.85;7.08;144.26;19.29
KL00002334;KRS000019;MP010;TT0001;PR000264;2025-12-10 04:20:39;WA0012;WA0009;77080.3;15231.91;4.97565;5.145248;3.65;2.13;35.58;8.53;70.0;2.68
KL00001584;KRS000208;MP004;TT0004;PR000258;2025-10-20 19:59:27;WA0013;WA0003;6209.17;9432.25;0.653778;0.662804;145.64;6.88;11.45;6.91;195.35;7.67
KL00000856;KRS000128;MP009;TT0009;PR000284;2025-11-28 14:13:48;WA0004;WA0012;53521.17;31052.87;1.690177;1.756922;80.44;22.29;6.76;0.81;173.72;12.64
KL00002270;KRS000009;MP005;TT0009;PR000061;2025-01-03 02:43:37;WA0018;WA0005;1270.4;10440.4;0.120495;0.122868;128.45;11.17;15.02;6.44;59.4;17.14
KL00000569;KRS000220;MP002;TT0008;PR000269;2025-01-24 21:28:52;WA0010;WA0001;403.2;36990.52;0.010752;0.011048;71.78;27.84;50.1;6.68;31.62;18.2
KL00000440;KRS000127;MP008;TT0010;PR000129;2026-03-24 04:12:23;WA0013;WA0009;97821.43;21617.79;4.457169;4.592917;142.45;11.72;18.67;1.17;233.48;19.26
KL00002629;KRS000052;MP001;TT0003;PR000152;2025-06-25 03:29:02;WA0001;WA0017;104615.99;12763.15;8.039317;8.354126;91.34;25.0;96.4;0.37;141.15;6.63
KL00002247;KRS000210;MP004;TT0005;PR000077;2026-03-08 04:45:52;WA0016;WA0014;124882.44;5368.25;23.047092;23.479223;138.75;26.01;32.82;3.06;97.18;5.29
KL00001097;KRS000232;MP006;TT0003;PR000285;2026-01-15 20:53:33;WA0007;WA0013;3092.73;21782.11;0.139508;0.144461;45.63;19.45;70.39;3.25;201.59;14.09
KL00000315;KRS000066;MP007;TT0007;PR000076;2025-02-26 16:03:59;WA0002;WA0008;55302.04;4672.51;11.733415;11.937818;79.53;23.99;99.86;8.15;73.84;3.05
